s_m, x_m, y_m, psi_rad, kappa_radpm, vx_mps, ax_mps2
1495.1103102,-242.1845398,71.6926871,-0.4416708,0.0001924,36.6617654,-12.5814917
1497.1091207,-241.3305055,73.4997328,-0.4413489,0.0001296,35.9692786,-12.6409614
1499.1079313,-240.4767516,75.3072374,-0.4412756,-8.07E-05,35.2598245,-12.4701338
1501.1067419,-239.6229796,77.11404,-0.4416461,-0.0002311,34.5456851,-12.4701444
1503.1055525,-238.7682397,78.9208478,-0.4420851,-0.000208,33.816467,-12.4768552
1505.104363,-237.9129534,80.7268846,-0.4424648,-0.0001698,33.0707681,-12.4916763
1507.1031736,-237.0567782,82.5332089,-0.4427722,-0.0001539,32.3069453,-12.4389519
1509.1019842,-236.1999993,84.3393414,-0.4431094,-0.0001834,31.5279637,-12.3938909
1511.1007948,-235.3428292,86.1445949,-0.4435012,-0.0002079,30.7321723,-12.346205
1513.0996053,-234.4846816,87.9499687,-0.4439429,-0.0002382,29.9184051,-12.2915909
1515.0984159,-233.625627,89.7550258,-0.4444612,-0.0002803,29.0856295,-12.2387005
1517.0972265,-232.765843,91.5590064,-0.4450661,-0.0003255,28.2320413,-12.189738
1519.0960371,-231.9046402,93.3629411,-0.4457625,-0.0003714,27.3554053,-12.1449404
1521.0948476,-231.0420643,95.1663066,-0.4465515,-0.0004179,26.4531157,-11.7777237
1523.0936582,-230.1780523,96.9682547,-0.447856,-0.0009656,25.5476897,-10.9227106
1525.0924688,-229.3102667,98.7690143,-0.4506872,-0.0023939,24.6783223,-9.2788512
1527.0912794,-228.4334405,100.5654394,-0.4584654,-0.0053829,23.9149798,-7.5465188
1529.0900899,-227.5373108,102.3519047,-0.472595,-0.0088454,23.2756984,-5.8930453
1531.0889005,-226.6099909,104.1217685,-0.4938416,-0.0124099,22.7640061,-4.438939
1533.0877111,-225.6389114,105.868554,-0.5220261,-0.0157334,22.3708466,-4.1628824
1535.0865217,-224.6165133,107.5806198,-0.5549339,-0.0168236,21.995753,-4.1579081
1537.0853322,-223.5333188,109.2634844,-0.5890094,-0.0172462,21.614611,-4.2144236
1539.0841428,-222.3943513,110.9054802,-0.6241134,-0.0179131,21.221304,-4.1695851
1541.0829534,-221.197314,112.505638,-0.6606765,-0.0186809,20.8248726,-4.1118635
1543.081764,-219.9389632,114.0628423,-0.6989047,-0.0195306,20.4263959,-3.9846015
1545.0805745,-218.6240093,115.5658791,-0.7389574,-0.0205981,20.0326913,-3.7235958
1547.0793851,-217.2469359,117.0148746,-0.781434,-0.022043,19.6576498,-3.3785807
1549.0781957,-215.8065532,118.4025003,-0.8272357,-0.0237439,19.3110567,-2.8926125
1551.0770063,-214.3028159,119.7192189,-0.8766831,-0.0258286,19.0092962,-2.3936356
1553.0758168,-212.7309557,120.9580334,-0.9307513,-0.0279325,18.7559188,-2.075082
1555.0746274,-211.0938097,122.1063061,-0.9880574,-0.0295194,18.5334589,-1.9666758
1557.073438,-209.3872996,123.1587108,-1.0485989,-0.0305193,18.3201276,-1.8848553
1559.0722486,-207.6313467,124.0987342,-1.110305,-0.0314552,18.1133138,-1.8683167
1561.0710591,-205.8065735,124.9330626,-1.1737158,-0.0318064,17.9059575,-1.9712845
1563.0698697,-203.9396986,125.6467165,-1.237647,-0.0318911,17.6845375,-2.1722051
1565.0686803,-202.0410345,126.2375919,-1.3002588,-0.031643,17.4372938,-0.7256139
1567.0674909,-200.0975998,126.7062656,-1.3702021,-0.0380617,17.3539184,-0.1877549
1569.0663014,-198.130968,127.026452,-1.4491133,-0.0399457,17.3322795,-0.1877549
1571.065112,-196.138528,127.189801,-1.5286827,-0.0390808,17.3106135,0.1018764
1573.0639226,-194.1410546,127.1981838,-1.6034088,-0.0357569,17.3223729,1.0830909
1575.0627332,-192.150259,127.0641697,-1.6715243,-0.0325043,17.446902,1.9156313
1577.0615437,-190.1660728,126.8002655,-1.7334566,-0.0291747,17.6650037,2.7009348
1579.0603543,-188.2041079,126.4220464,-1.7876729,-0.0251456,17.968018,3.6799555
1581.0591649,-186.2665829,125.9462347,-1.8345263,-0.0220092,18.3728261,4.3595774
1583.0579755,-184.3440171,125.3833123,-1.8758837,-0.0197536,18.8411432,4.7658221
1585.056786,-182.4529639,124.7461776,-1.91584,-0.0202942,19.34013,4.1753799
1587.0555966,-180.5855541,124.0315491,-1.9568354,-0.0206291,19.7669476,3.6953196
1589.0544072,-178.7452621,123.2386174,-1.9985808,-0.0210921,20.1371474,3.193603
1591.0532178,-176.9441757,122.3710927,-2.0407923,-0.0212096,20.4516874,2.8671992
1593.0520283,-175.1783719,121.4260347,-2.0838002,-0.0217156,20.7300143,2.3994765
1595.0508389,-173.4588586,120.4071481,-2.1278988,-0.0225242,20.9600976,1.8299672
1597.0496495,-171.7828779,119.3091866,-2.1737729,-0.0230582,21.1338877,1.4221237
1599.0484601,-170.1689584,118.142347,-2.2197725,-0.0227789,21.2679646,1.4137873
1601.0472706,-168.6023064,116.8989038,-2.2626616,-0.0200006,21.400423,2.5539227
1603.0460812,-167.0883894,115.5954379,-2.2996835,-0.0171948,21.6376459,3.6570013
1605.0448918,-165.6210454,114.2415955,-2.3314186,-0.0145987,21.9728702,4.649914
1607.0437024,-164.1913441,112.84308,-2.3580552,-0.0120113,22.3918651,4.9866277
1609.0425129,-162.7970264,111.412087,-2.3794418,-0.0094451,22.832658,4.9741686
1611.0413235,-161.4299642,109.9550525,-2.3958048,-0.0069459,23.2640304,4.9617406
1613.0401341,-160.0826719,108.4781334,-2.4076286,-0.004881,23.6864997,4.9493436
1615.0389447,-158.7497923,106.9879172,-2.4156068,-0.0033588,24.1005367,4.9369776
1617.0377552,-157.4278806,105.4897304,-2.4212913,-0.0023328,24.5065713,4.9246425
1619.0365658,-156.1114963,103.9836689,-2.4249732,-0.0013459,24.9049973,4.9123382
1621.0353764,-154.7999583,102.4749874,-2.4266576,-0.0003308,25.2961768,4.9000647
1623.034187,-153.4906809,100.9669055,-2.4262781,0.0007077,25.6804432,4.8878218
1625.0329975,-152.1769319,99.4576348,-2.4241817,0.0013913,26.0581047,4.8756095
1627.0318081,-150.860675,97.9537354,-2.4211219,0.0012991,26.4294468,4.8634277
1629.0306187,-149.5417228,96.4544573,-2.4193315,0.0005377,26.7947346,4.8512764
1631.0294293,-148.219494,94.9554998,-2.4181431,0.0006506,27.1542145,4.8391554
1633.0282398,-146.8957714,93.4587626,-2.4167528,0.000728,27.5081166,4.8270647
1635.0270504,-145.5690946,91.9630725,-2.4152414,0.0007866,27.8566554,4.8150042
1637.025861,-144.2406016,90.4700884,-2.413588,0.0008679,28.2000322,4.8029739
1639.0246716,-142.9094912,88.9793757,-2.4117748,0.0009457,28.5384352,4.7909736
1641.0234821,-141.5750549,87.490612,-2.4098081,0.001022,28.8720415,4.7790033
1643.0222927,-140.238096,86.0051533,-2.4076864,0.0011011,29.2010176,4.7670629
1645.0211033,-138.8978715,84.5226397,-2.4054076,0.0011794,29.5255201,4.7551523
1647.0199139,-137.5536084,83.0426866,-2.402972,0.001257,29.8456971,4.7432715
1649.0187244,-136.2061254,81.5666573,-2.4003827,0.0013341,30.1616883,4.7314204
1651.017535,-134.8547643,80.0942825,-2.3976404,0.0014101,30.4736257,4.7195988
1653.0163456,-133.4987125,78.6251306,-2.3947459,0.0014852,30.7816347,4.7078069
1655.0151562,-132.1387598,77.1605004,-2.3917036,0.0015591,31.0858338,4.6960443
1657.0139667,-130.7743078,75.7001762,-2.3885147,0.0016318,31.3863357,4.6843112
1659.0127773,-129.4046146,74.2437945,-2.3851801,0.0017038,31.6832474,4.6726074
1661.0115879,-128.0303776,72.7925166,-2.3817041,0.0017746,31.9766709,4.6609328
1663.0103985,-126.6510173,71.3461377,-2.3780871,0.0018445,32.2667031,4.6492874
1665.009209,-125.2659637,69.9044698,-2.3743298,0.0019141,32.5534363,4.6376711
1667.0080196,-123.8757437,68.4684623,-2.3704353,0.001983,32.8369589,4.6260838
1669.0068302,-122.4797993,67.0379315,-2.3664028,0.0020517,33.1173549,4.6145255
1671.0056408,-121.0777869,65.6129218,-2.3622325,0.0021206,33.394705,4.602996
1673.0044513,-119.6699721,64.1940946,-2.3579255,0.0021893,33.6690861,4.5914954
1675.0032619,-118.2558816,62.7813617,-2.35348,0.0022586,33.9405718,4.5800235
1677.0020725,-116.8353944,61.3749952,-2.3488952,0.0023287,34.2092329,4.5685802
1679.0008831,-115.4084283,59.9753071,-2.3441704,0.0023991,34.475137,4.5571656
1680.9996937,-113.9746999,58.582414,-2.3393029,0.0024715,34.738349,4.5457794
1682.9985042,-112.5342553,57.1967632,-2.3342892,0.0025452,34.9989313,4.5344218
1684.9973148,-111.08661,55.818294,-2.3291311,0.0026159,35.2569439,4.5230924
1686.9961254,-109.6317709,54.4474124,-2.3238241,0.0026978,35.5124444,4.5117914
1688.994936,-108.1698894,53.0847036,-2.3183434,0.0027826,35.7654881,4.5005187
1690.9937465,-106.7000938,51.7297821,-2.3127428,0.0028205,36.0161284,4.4884676
1692.9925571,-105.2228819,50.3833252,-2.3071143,0.0027792,36.2643723,4.4648409
1694.9913677,-103.7383721,49.0452282,-2.3016569,0.0026831,36.5096349,4.4414224
1696.9901783,-102.2464131,47.7148603,-2.2963749,0.0026016,36.7519872,4.4182078
1698.9889888,-100.7476547,46.3923556,-2.2912575,0.0025179,36.9914975,4.3951933
1700.9877994,-99.2424044,45.0775364,-2.2863106,0.0024322,37.2282313,4.3723752
1702.98661,-97.7305575,43.7698584,-2.2815341,0.0023468,37.4622517,4.3497497
1704.9854206,-96.2126804,42.4693615,-2.2769291,0.0022609,37.6936196,4.3273134
1706.9842311,-94.6890421,41.1758217,-2.2724965,0.0021746,37.9223933,4.3050629
1708.9830417,-93.1596291,39.8887763,-2.2682362,0.002088,38.1486294,4.2829948
1710.9818523,-91.6249274,38.6081834,-2.2641494,0.0020012,38.3723822,4.2611061
1712.9806629,-90.0851857,37.3337969,-2.2602366,0.0019141,38.5937042,4.2393935
1714.9794734,-88.5404584,36.0652112,-2.2564977,0.0018268,38.812646,4.2178543
1716.978284,-86.9911611,34.802317,-2.2529336,0.0017394,39.0292567,4.1964854
1718.9770946,-85.4375298,33.544855,-2.2495445,0.0016518,39.2435834,4.1752841
1720.9759052,-83.8796712,32.2924615,-2.2463304,0.0015641,39.4556718,4.1542476
1722.9747157,-82.3179415,31.0449739,-2.2432919,0.0014762,39.6655663,4.1333735
1724.9735263,-80.7525682,29.8021241,-2.2404291,0.0013883,39.8733095,4.112659
1726.9723369,-79.1836965,28.5635789,-2.237742,0.0013003,40.0789429,4.0940754
1728.9711475,-77.6116355,27.3291348,-2.235231,0.0012122,40.2826045,4.0787547
1730.969958,-76.0366066,26.0985178,-2.2328961,0.0011241,40.4844852,4.0635169
1732.9687686,-74.458782,24.871416,-2.2307373,0.0010359,40.6846155,4.0483609
1734.9675792,-72.8784353,23.6475957,-2.2287547,0.0009478,40.8830253,4.0332858
1736.9663898,-71.2957833,22.4267794,-2.2269485,0.0008595,41.0797432,4.0182906
1738.9652003,-69.7110164,21.2086687,-2.2253187,0.0007713,41.2747975,4.0033745
1740.9640109,-68.1243823,19.9930094,-2.2238652,0.000683,41.4682153,3.9885366
1742.9628215,-66.5360951,18.7795213,-2.2225882,0.0005948,41.6600233,3.973776
1744.9616321,-64.9463561,17.5679145,-2.2214873,0.0005067,41.8502472,3.9590918
1746.9604426,-63.3553942,16.3579232,-2.220558,0.0004269,42.0389122,3.9444834
1748.9592532,-61.7634021,15.1492922,-2.2197777,0.0003569,42.2260428,3.9299497
1750.9580638,-60.1705245,13.9418198,-2.2190799,0.0003413,42.4116628,3.9154902
1752.9568744,-58.5768261,12.7354379,-2.2184095,0.0003328,42.5957954,3.901104
1754.9556849,-56.9823222,11.5301147,-2.2177472,0.0003299,42.7784633,3.8867903
1756.9544955,-55.3870269,10.3258448,-2.2170912,0.0003264,42.9596885,3.8725485
1758.9533061,-53.7909445,9.1226148,-2.2164422,0.000323,43.1394926,3.8583778
1760.9521167,-52.1940826,7.9204134,-2.2157999,0.0003197,43.3178964,3.8442775
1762.9509272,-50.5964578,6.7192362,-2.2151643,0.0003163,43.4949206,3.8302469
1764.9497378,-48.998072,5.5190679,-2.2145355,0.0003129,43.670585,3.8162854
1766.9485484,-47.3989325,4.3198972,-2.2139133,0.0003096,43.8449091,3.8023922
1768.947359,-45.7990567,3.1217203,-2.2132979,0.0003062,44.017912,3.7872234
1770.9461695,-44.1984457,1.9245212,-2.2126892,0.0003028,44.1895515,3.7605971
1772.9449801,-42.5971068,0.7282886,-2.2120872,0.0002995,44.3593272,3.7342236
1774.9437907,-40.995058,-0.4669808,-2.211492,0.0002961,44.5272716,3.7080991
1776.9426013,-39.3922996,-1.6613036,-2.2109035,0.0002927,44.6934167,3.6822199
1778.9414118,-37.7888389,-2.8546911,-2.2103217,0.0002894,44.8577932,3.6565822
1780.9402224,-36.1846945,-4.0471462,-2.2097467,0.000286,45.0204314,3.6311823
1782.939033,-34.5798662,-5.238686,-2.2091783,0.0002826,45.1813605,3.6060169
1784.9378436,-32.9743608,-6.4293219,-2.2086167,0.0002793,45.340609,3.5810823
1786.9366541,-31.3681978,-7.6190563,-2.2080619,0.0002759,45.4982047,3.5563754
1788.9354647,-29.7613762,-8.8079068,-2.2075137,0.0002726,45.6541748,3.5318927
1790.9342753,-28.153903,-9.9958848,-2.2069723,0.0002692,45.8085455,3.5076312
1792.9330859,-26.5457978,-11.1829926,-2.2064376,0.0002658,45.9613427,3.4835876
1794.9318964,-24.9370594,-12.3692479,-2.2059097,0.0002625,46.1125914,3.4597589
1796.930707,-23.3276944,-13.5546623,-2.2053884,0.0002591,46.2623161,3.4361422
1798.9295176,-21.7177231,-14.7392377,-2.2048739,0.0002557,46.4105407,3.4127345
1800.9283282,-20.1071436,-15.9229922,-2.2043662,0.0002524,46.5572885,3.389533
1802.9271387,-18.4959628,-17.1059375,-2.2038651,0.000249,46.7025821,3.3665348
1804.9259493,-16.8842009,-18.2880753,-2.2033708,0.0002456,46.8464439,3.3437373
1806.9247599,-15.2718558,-19.4694239,-2.2028832,0.0002423,46.9888955,3.3211378
1808.9235705,-13.6589343,-20.6499949,-2.2024024,0.0002389,47.1299581,3.2987336
1810.922381,-12.0454569,-21.8297901,-2.2019282,0.0002355,47.2696524,3.2765222
1812.9211916,-10.4314212,-23.0088278,-2.2014608,0.0002322,47.4079986,3.2545012
1814.9200022,-8.8168341,-24.1871198,-2.2010002,0.0002288,47.5450165,3.232668
1816.9188128,-7.2017158,-25.3646677,-2.2005462,0.0002254,47.6807255,3.2110202
1818.9176233,-5.586064,-26.54149,-2.200099,0.0002221,47.8151443,3.1895556
1820.9164339,-3.9698856,-27.7175984,-2.1996585,0.0002187,47.9482915,3.1682717
1822.9152445,-2.3532008,-28.8929946,-2.1992248,0.0002153,48.0801852,3.1451617
1824.9140551,-0.7360071,-30.0676972,-2.1987977,0.000212,48.2107599,3.1209817
1826.9128656,0.8816885,-31.2417178,-2.1983774,0.0002086,48.3399821,3.0970311
1828.9116762,2.499866,-32.4150582,-2.1979638,0.0002052,48.4678722,3.0733068
1830.9104868,4.1185278,-33.5877371,-2.197557,0.0002019,48.5944498,3.0498059
1832.9092974,5.737667,-34.7597658,-2.1971568,0.0001985,48.7197344,3.0265254
1834.9081079,7.3572637,-35.9311467,-2.1967634,0.0001951,48.8437449,3.0034622
1836.9069185,8.9773203,-37.1018979,-2.1963767,0.0001918,48.9665,2.9806137
1838.9057291,10.5978298,-38.2720312,-2.1959967,0.0001884,49.0880177,2.9579769
1840.9045397,12.2187726,-39.4415488,-2.1956235,0.0001851,49.2083159,2.935549
1842.9033502,13.8401509,-40.610469,-2.195257,0.0001817,49.327412,2.9133275
1844.9021608,15.4619577,-41.7788032,-2.1948972,0.0001783,49.4453228,2.8913097
1846.9009714,17.0841738,-42.9465542,-2.1945441,0.000175,49.5620652,2.8694929
1848.899782,18.7068012,-44.11374,-2.1941977,0.0001716,49.6776555,2.8478747
1850.8985925,20.3298327,-45.2803719,-2.1938581,0.0001682,49.7921096,2.8264524
1852.8974031,21.9532497,-46.4464532,-2.1935252,0.0001649,49.9054433,2.8052238
1854.8962137,23.5770539,-47.6120014,-2.193199,0.0001615,50.0176718,2.7841864
1856.8950243,25.2012378,-48.777028,-2.1928795,0.0001582,50.1288102,2.7633377
1858.8938348,26.8257836,-49.9415365,-2.1925667,0.0001548,50.2388733,2.7426756
1860.8926454,28.4506924,-51.1055443,-2.1922607,0.0001514,50.3478755,2.7221977
1862.891456,30.0759568,-52.2690627,-2.1919614,0.0001481,50.455831,2.7019018
1864.8902666,31.7015596,-53.4320957,-2.1916688,0.0001447,50.5627537,2.6817858
1866.8890771,33.3275013,-54.5946603,-2.1913829,0.0001414,50.6686572,2.6618473
1868.8878877,34.9537745,-55.7567677,-2.1911037,0.000138,50.7735549,2.6420845
1870.8866983,36.5803627,-56.9184226,-2.1908312,0.0001346,50.87746,2.622495
1872.8855089,38.2072658,-58.0796414,-2.1905655,0.0001313,50.9803852,2.6030771
1874.8843194,39.8344765,-59.2404354,-2.1903065,0.0001279,51.0823432,2.5838285
1876.88313,41.4619788,-60.4008097,-2.1900541,0.0001246,51.1833465,2.5647473
1878.8819406,43.0897722,-61.5607803,-2.1898085,0.0001212,51.2834071,2.5458317
1880.8807512,44.7178491,-62.7203585,-2.1895697,0.0001178,51.3825371,2.5270797
1882.8795617,46.3461944,-63.8795499,-2.1893375,0.0001145,51.4807481,2.5084893
1884.8783723,47.9748071,-65.0383701,-2.189112,0.0001111,51.5780517,2.4900589
1886.8771829,49.6036793,-66.1968301,-2.1888933,0.0001078,51.6744591,2.4717865
1888.8759935,51.232797,-67.3549365,-2.1886812,0.0001044,51.7699816,2.4536704
1890.874804,52.8621582,-68.5127041,-2.1884759,0.000101,51.8646299,2.4357089
1892.8736146,54.491755,-69.670144,-2.1882773,9.77E-05,51.9584149,2.4179001
1894.8724252,56.1215744,-70.8272632,-2.1880854,9.43E-05,52.051347,2.4015261
1896.8712358,57.7516135,-71.9840762,-2.1879002,9.1E-05,52.1434859,2.386312
1898.8700463,59.3818645,-73.1405939,-2.1877217,8.76E-05,52.23488,2.3712103
1900.8688569,61.0123151,-74.2968241,-2.1875499,8.43E-05,52.3255377,2.3562201
1902.8676675,62.6429618,-75.4527806,-2.1873849,8.09E-05,52.4154669,2.3413401
1904.8664781,64.2737966,-76.6084742,-2.1872265,7.75E-05,52.5046756,2.3265693
1906.8652886,65.9048082,-77.7639135,-2.1870749,7.42E-05,52.5931716,2.3119068
1908.8640992,67.5359923,-78.9191116,-2.1869299,7.08E-05,52.6809627,2.2973513
1910.8629098,69.1673407,-80.0740793,-2.1867917,6.75E-05,52.7680563,2.282902
1912.8617204,70.7988433,-81.228826,-2.1866602,6.41E-05,52.85446,2.2685578
1914.8605309,72.4304947,-82.383364,-2.1865354,6.08E-05,52.9401811,2.2543176
1916.8593415,74.0622867,-83.5377042,-2.1864173,5.74E-05,53.0252269,2.2401806
1918.8581521,75.6942103,-84.6918565,-2.1863059,5.41E-05,53.1096044,2.2261458
1920.8569627,77.3262591,-85.8458328,-2.1862012,5.07E-05,53.1933207,2.2122121
1922.8557732,78.9584248,-86.9996438,-2.1861032,4.73E-05,53.2763827,2.1983786
1924.8545838,80.5906995,-88.1533002,-2.1860119,4.4E-05,53.3587972,2.1846445
1926.8533944,82.2230759,-89.3068131,-2.1859274,4.06E-05,53.4405709,2.1710088
1928.852205,83.8555454,-90.4601933,-2.1858495,3.73E-05,53.5217105,2.1574705
1930.8510155,85.4881016,-91.6134522,-2.1857784,3.39E-05,53.6022223,2.1440289
1932.8498261,87.1207357,-92.7666003,-2.1857139,3.06E-05,53.682113,2.1306829
1934.8486367,88.7534395,-93.919648,-2.1856562,2.72E-05,53.7613887,2.1174318
1936.8474473,90.3862074,-95.072608,-2.1856051,2.39E-05,53.8400558,2.1042747
1938.8462578,92.0190296,-96.2254897,-2.1855608,2.05E-05,53.9181203,2.0912107
1940.8450684,93.6518979,-97.3783036,-2.1855232,1.71E-05,53.9955884,2.0782389
1942.843879,95.2848079,-98.5310632,-2.1854923,1.38E-05,54.072466,2.0653587
1944.8426896,96.9177487,-99.683777,-2.1854681,1.04E-05,54.148759,2.052569
1946.8415001,98.5507119,-100.8364556,-2.1854506,7.1E-06,54.2244732,2.0398692
1948.8403107,100.1836944,-101.9891133,-2.1854398,3.7E-06,54.2996144,2.0272585
1950.8391213,101.8166841,-103.1417578,-2.1854357,4E-07,54.3741881,2.014736
1952.8379319,103.4496726,-104.2943997,-2.1854383,-3E-06,54.4482,2.0023009
1954.8367424,105.082658,-105.447054,-2.1854476,-6.3E-06,54.5216555,1.9899526
1956.835553,106.7156271,-106.5997278,-2.1854637,-9.7E-06,54.5945602,1.9776902
1958.8343636,108.3485714,-107.7524315,-2.1854864,-1.31E-05,54.6669192,1.965513
1960.8331742,109.9814902,-108.9051811,-2.1855158,-1.64E-05,54.738738,1.9534203
1962.8319847,111.614369,-110.0579827,-2.185552,-1.98E-05,54.8100216,1.9414113
1964.8307953,113.2471995,-111.2108468,-2.1855949,-2.31E-05,54.8807753,1.9294853
1966.8296059,114.879982,-112.3637902,-2.1856444,-2.65E-05,54.951004,1.9176416
1968.8284165,116.512701,-113.5168182,-2.1857007,-2.98E-05,55.0207129,1.9058794
1970.827227,118.145348,-114.6699413,-2.1857637,-3.32E-05,55.0899068,1.8941982
1972.8260376,119.7779246,-115.823177,-2.1858334,-3.65E-05,55.1585906,1.8825971
1974.8248482,121.4104141,-116.9765299,-2.1859098,-3.99E-05,55.2267691,1.8710756
1976.8236588,123.042808,-118.1300105,-2.1859929,-4.33E-05,55.2944471,1.8596329
1978.8224693,124.675109,-119.283637,-2.1860827,-4.66E-05,55.3616292,1.8482683
1980.8212799,126.3072992,-120.4374133,-2.1861793,-5E-05,55.4283201,1.8369813
1982.8200905,127.9393703,-121.5913499,-2.1862825,-5.33E-05,55.4945242,1.8257712
1984.8189011,129.5713259,-122.7454658,-2.1863924,-5.67E-05,55.5602462,1.8146373
1986.8177116,131.2031471,-123.899764,-2.1865091,-6E-05,55.6254905,1.803579
1988.8165222,132.8348254,-125.054255,-2.1866325,-6.34E-05,55.6902615,1.7925956
1990.8153328,134.4663658,-126.2089587,-2.1867626,-6.68E-05,55.7545634,1.7816866
1992.8141434,136.0977479,-127.3638772,-2.1868994,-7.01E-05,55.8184006,1.7708513
1994.8129539,137.7289637,-128.5190211,-2.1870429,-7.35E-05,55.8817773,1.7600891
1996.8117645,139.3600188,-129.6744109,-2.1871931,-7.68E-05,55.9446978,1.7493995
1998.8105751,140.9908916,-130.8300478,-2.18735,-8.02E-05,56.007166,1.7377068
